,trace_id,event_id,activity,timestamp,resource
13108,Case2996,2,Resolve ticket,2012-07-26 07:32:51+00:00,Value 2
13109,Case2997,2,Resolve ticket,2011-10-18 12:37:01+00:00,Value 2
13110,Case2998,2,Resolve ticket,2012-01-11 11:54:57+00:00,Value 4
13111,Case2999,2,Resolve ticket,2010-09-20 05:59:32+00:00,Value 7
13112,Case3000,2,Resolve ticket,2011-05-10 09:26:23+00:00,Value 8
13113,Case3001,3,Resolve ticket,2010-06-01 06:16:31+00:00,Value 2
13114,Case3002,2,Resolve ticket,2012-08-02 10:27:10+00:00,Value 1
13115,Case3003,2,Resolve ticket,2011-06-10 07:25:31+00:00,Value 13
13116,Case3004,3,Resolve ticket,2010-04-16 12:56:30+00:00,Value 2
13117,Case3004,4,Resolve ticket,2010-04-16 12:56:30+00:00,Value 2
13118,Case3005,2,Resolve ticket,2011-03-14 09:00:16+00:00,Value 8
13119,Case3006,2,Resolve ticket,2011-02-15 08:54:22+00:00,Value 13
13120,Case3007,1,Resolve ticket,2012-05-08 04:20:30+00:00,Value 1
13121,Case3007,2,Resolve ticket,2012-05-08 04:20:30+00:00,Value 1
13122,Case3008,2,Resolve ticket,2013-12-05 11:41:24+00:00,Value 4
13123,Case3009,4,Resolve ticket,2013-01-22 08:06:13+00:00,Value 2
13124,Case3010,3,Resolve ticket,2013-02-27 11:26:12+00:00,Value 1
13125,Case3011,3,Resolve ticket,2012-01-05 06:48:26+00:00,Value 9
13126,Case3012,4,Resolve ticket,2010-10-01 07:21:30+00:00,Value 9
13127,Case3013,4,Resolve ticket,2013-12-19 08:03:46+00:00,Value 2
13128,Case3014,1,Resolve ticket,2011-10-27 05:12:15+00:00,Value 1
13129,Case3014,2,Resolve ticket,2011-10-27 05:12:16+00:00,Value 1
13130,Case3015,3,Resolve ticket,2013-02-14 06:54:42+00:00,Value 2
13131,Case3016,3,Resolve ticket,2012-11-15 13:30:06+00:00,Value 13
13132,Case3017,2,Resolve ticket,2012-06-05 12:11:07+00:00,Value 4
13133,Case3018,3,Resolve ticket,2011-11-08 07:45:40+00:00,Value 13
13134,Case3019,2,Resolve ticket,2012-02-06 06:49:19+00:00,Value 6
13135,Case3020,2,Resolve ticket,2012-04-06 05:05:32+00:00,Value 13
13136,Case3021,2,Resolve ticket,2013-06-27 10:18:38+00:00,Value 9
13137,Case3022,2,Resolve ticket,2011-11-23 08:28:45+00:00,Value 13
13138,Case3023,2,Resolve ticket,2012-03-05 09:55:26+00:00,Value 10
13139,Case3024,1,Resolve ticket,2012-07-23 04:35:00+00:00,Value 1
13140,Case3025,2,Resolve ticket,2012-08-03 11:26:19+00:00,Value 13
13141,Case3026,1,Resolve ticket,2011-11-02 13:21:41+00:00,Value 1
13142,Case3027,2,Resolve ticket,2012-10-09 13:20:22+00:00,Value 13
13143,Case3028,5,Resolve ticket,2012-04-06 07:38:35+00:00,Value 11
13144,Case3029,2,Resolve ticket,2011-10-14 12:26:53+00:00,Value 1
13145,Case3030,4,Resolve ticket,2010-11-11 12:35:21+00:00,Value 2
13146,Case3031,5,Resolve ticket,2010-09-27 05:30:29+00:00,Value 14
13147,Case3032,2,Resolve ticket,2011-10-12 10:49:19+00:00,Value 1
13148,Case3033,3,Resolve ticket,2011-07-07 04:59:42+00:00,Value 13
13149,Case3034,3,Resolve ticket,2013-04-12 12:22:11+00:00,Value 9
13150,Case3035,2,Resolve ticket,2013-04-22 06:18:04+00:00,Value 9
13151,Case3036,2,Resolve ticket,2011-05-20 06:34:49+00:00,Value 2
13152,Case3036,4,Resolve ticket,2011-06-08 11:07:53+00:00,Value 2
13153,Case3037,3,Resolve ticket,2013-03-13 06:23:48+00:00,Value 9
13154,Case3038,5,Resolve ticket,2013-11-25 11:17:12+00:00,Value 9
13155,Case3039,2,Resolve ticket,2011-06-28 09:43:09+00:00,Value 2
13156,Case3040,2,Resolve ticket,2011-12-12 11:42:41+00:00,Value 2
13157,Case3040,3,Resolve ticket,2011-12-12 11:42:41+00:00,Value 2
13158,Case3041,2,Resolve ticket,2010-04-15 07:03:19+00:00,Value 2
13159,Case3042,2,Resolve ticket,2011-09-29 12:09:30+00:00,Value 15
13160,Case3043,2,Resolve ticket,2013-03-01 07:35:16+00:00,Value 9
13161,Case3044,2,Resolve ticket,2012-11-15 07:05:15+00:00,Value 4
13162,Case3045,2,Resolve ticket,2011-11-10 09:51:53+00:00,Value 1
13163,Case3046,2,Resolve ticket,2013-05-03 05:01:55+00:00,Value 1
13164,Case3047,2,Resolve ticket,2011-09-21 11:34:42+00:00,Value 13
13165,Case3048,2,Resolve ticket,2011-09-01 07:08:56+00:00,Value 15
13166,Case3048,3,Resolve ticket,2011-09-01 07:09:08+00:00,Value 15
13167,Case3049,4,Resolve ticket,2011-05-23 12:40:05+00:00,Value 8
13168,Case3049,6,Resolve ticket,2011-06-13 11:25:51+00:00,Value 15
13169,Case3050,5,Resolve ticket,2010-09-22 06:31:04+00:00,Value 7
13170,Case3051,4,Resolve ticket,2011-04-13 05:22:28+00:00,Value 2
13171,Case3052,2,Resolve ticket,2011-02-18 12:02:41+00:00,Value 2
13172,Case3053,1,Resolve ticket,2011-09-13 05:57:05+00:00,Value 13
13173,Case3053,3,Resolve ticket,2011-09-30 10:29:33+00:00,Value 13
13174,Case3054,4,Resolve ticket,2011-05-12 11:27:27+00:00,Value 2
13175,Case3055,4,Resolve ticket,2011-04-01 10:01:57+00:00,Value 13
13176,Case3056,2,Resolve ticket,2013-02-21 08:08:43+00:00,Value 1
13177,Case3057,2,Resolve ticket,2011-10-07 06:54:33+00:00,Value 13
13178,Case3058,3,Resolve ticket,2013-06-05 05:37:04+00:00,Value 9
13179,Case3058,4,Resolve ticket,2013-06-05 05:38:45+00:00,Value 9
13180,Case3059,3,Resolve ticket,2012-12-07 09:48:17+00:00,Value 4
13181,Case3060,2,Resolve ticket,2012-06-12 04:31:42+00:00,Value 2
13182,Case3061,3,Resolve ticket,2013-10-14 10:39:45+00:00,Value 2
13183,Case3062,2,Resolve ticket,2011-12-30 09:16:16+00:00,Value 1
13184,Case3062,3,Resolve ticket,2011-12-30 09:16:17+00:00,Value 1
13185,Case3063,2,Resolve ticket,2011-03-03 08:27:51+00:00,Value 6
13186,Case3064,2,Resolve ticket,2012-01-23 11:54:06+00:00,Value 6
13187,Case3065,2,Resolve ticket,2011-04-21 09:42:45+00:00,Value 2
13188,Case3066,2,Resolve ticket,2010-12-20 14:15:09+00:00,Value 2
13189,Case3067,3,Resolve ticket,2012-03-16 12:51:38+00:00,Value 13
13190,Case3068,2,Resolve ticket,2010-02-22 11:54:17+00:00,Value 2
13191,Case3069,2,Resolve ticket,2012-06-19 12:56:47+00:00,Value 9
13192,Case3070,2,Resolve ticket,2011-11-16 08:54:34+00:00,Value 13
13193,Case3071,4,Resolve ticket,2012-10-29 14:12:01+00:00,Value 4
13194,Case3072,2,Resolve ticket,2011-10-19 11:50:04+00:00,Value 9
13195,Case3073,3,Resolve ticket,2013-03-11 07:36:27+00:00,Value 2
13196,Case3074,2,Resolve ticket,2012-03-13 12:58:07+00:00,Value 2
13197,Case3075,2,Resolve ticket,2012-07-26 11:18:13+00:00,Value 10
13198,Case3076,5,Resolve ticket,2011-08-05 04:30:41+00:00,Value 2
13199,Case3077,2,Resolve ticket,2013-11-29 14:04:46+00:00,Value 2
13200,Case3078,3,Resolve ticket,2012-12-21 07:04:16+00:00,Value 9
13201,Case3079,6,Resolve ticket,2010-08-30 05:43:20+00:00,Value 17
13202,Case3080,2,Resolve ticket,2010-09-03 12:40:01+00:00,Value 14
13203,Case3081,0,Resolve ticket,2012-03-01 07:20:30+00:00,Value 1
13204,Case3081,2,Resolve ticket,2012-03-02 12:21:40+00:00,Value 9
13205,Case3082,4,Resolve ticket,2013-12-17 07:32:12+00:00,Value 4
13206,Case3083,3,Resolve ticket,2012-08-28 12:28:54+00:00,Value 13
13207,Case3084,3,Resolve ticket,2010-03-09 09:10:28+00:00,Value 2
13208,Case3085,2,Resolve ticket,2010-11-29 07:40:04+00:00,Value 2
13209,Case3086,2,Resolve ticket,2012-08-06 11:24:47+00:00,Value 13
13210,Case3087,2,Resolve ticket,2010-12-13 12:50:04+00:00,Value 2
13211,Case3088,5,Resolve ticket,2011-03-18 09:07:25+00:00,Value 9
13212,Case3089,3,Resolve ticket,2011-11-24 12:41:23+00:00,Value 13
13213,Case3090,2,Resolve ticket,2011-08-04 06:16:53+00:00,Value 9
13214,Case3091,2,Resolve ticket,2011-11-28 07:01:48+00:00,Value 4
13215,Case3091,3,Resolve ticket,2011-11-28 07:01:49+00:00,Value 4
13216,Case3092,2,Resolve ticket,2012-05-29 12:04:55+00:00,Value 9
13217,Case3093,2,Resolve ticket,2012-07-11 04:31:04+00:00,Value 9
13218,Case3094,2,Resolve ticket,2012-03-16 09:21:52+00:00,Value 13
13219,Case3095,2,Resolve ticket,2012-08-02 12:11:13+00:00,Value 13
13220,Case3096,2,Resolve ticket,2012-05-31 05:24:19+00:00,Value 13
13221,Case3097,1,Resolve ticket,2012-01-24 14:01:34+00:00,Value 2
13222,Case3098,2,Resolve ticket,2010-09-23 06:58:24+00:00,Value 9
13223,Case3099,3,Resolve ticket,2011-08-05 12:12:49+00:00,Value 2
13224,Case3100,4,Resolve ticket,2011-04-20 12:34:48+00:00,Value 2
13225,Case3101,2,Resolve ticket,2010-10-22 12:36:17+00:00,Value 2
13226,Case3102,3,Resolve ticket,2011-11-11 12:31:40+00:00,Value 13
13227,Case3103,3,Resolve ticket,2013-07-16 09:06:37+00:00,Value 4
13228,Case3104,2,Resolve ticket,2011-04-26 05:15:04+00:00,Value 10
13229,Case3105,3,Resolve ticket,2011-12-14 14:18:42+00:00,Value 2
13230,Case3106,2,Resolve ticket,2012-07-09 06:56:54+00:00,Value 9
13231,Case3106,3,Resolve ticket,2012-07-09 06:56:55+00:00,Value 9
13232,Case3107,2,Resolve ticket,2012-05-16 10:20:58+00:00,Value 1
13233,Case3108,1,Resolve ticket,2011-12-20 14:59:59+00:00,Value 1
13234,Case3109,2,Resolve ticket,2012-06-19 07:54:54+00:00,Value 9
13235,Case3110,3,Resolve ticket,2011-08-24 04:19:23+00:00,Value 9
13236,Case3111,2,Resolve ticket,2012-06-25 07:04:17+00:00,Value 1
13237,Case3112,2,Resolve ticket,2013-08-14 06:15:12+00:00,Value 4
13238,Case3113,6,Resolve ticket,2013-10-17 04:29:26+00:00,Value 2
13239,Case3114,5,Resolve ticket,2010-11-23 08:01:00+00:00,Value 7
13240,Case3115,3,Resolve ticket,2012-07-12 11:55:15+00:00,Value 2
13241,Case3116,2,Resolve ticket,2010-04-15 04:51:55+00:00,Value 2
13242,Case3117,2,Resolve ticket,2010-09-08 11:58:28+00:00,Value 17
13243,Case3118,5,Resolve ticket,2013-07-23 04:57:30+00:00,Value 2
13244,Case3119,4,Resolve ticket,2011-11-02 15:39:08+00:00,Value 16
13245,Case3120,2,Resolve ticket,2011-10-12 13:39:16+00:00,Value 11
13246,Case3121,2,Resolve ticket,2013-11-05 11:56:55+00:00,Value 20
13247,Case3121,5,Resolve ticket,2013-11-29 12:02:13+00:00,Value 2
13248,Case3122,3,Resolve ticket,2012-06-21 06:52:31+00:00,Value 2
13249,Case3123,2,Resolve ticket,2011-12-19 12:07:17+00:00,Value 16
13250,Case3124,2,Resolve ticket,2011-05-24 11:04:06+00:00,Value 15
13251,Case3125,2,Resolve ticket,2011-05-27 09:39:00+00:00,Value 12
13252,Case3126,3,Resolve ticket,2013-01-30 08:06:37+00:00,Value 9
13253,Case3127,2,Resolve ticket,2012-03-09 06:33:25+00:00,Value 1
13254,Case3128,2,Resolve ticket,2013-01-04 08:07:38+00:00,Value 4
13255,Case3129,2,Resolve ticket,2012-03-14 08:36:17+00:00,Value 2
13256,Case3130,3,Resolve ticket,2010-04-13 09:21:08+00:00,Value 21
13257,Case3131,4,Resolve ticket,2011-03-09 08:08:08+00:00,Value 9
13258,Case3132,2,Resolve ticket,2010-06-15 06:03:54+00:00,Value 2
13259,Case3133,2,Resolve ticket,2012-06-18 04:21:53+00:00,Value 9
13260,Case3134,2,Resolve ticket,2012-04-20 07:01:28+00:00,Value 13
13261,Case3135,3,Resolve ticket,2012-03-06 08:26:33+00:00,Value 2
13262,Case3136,2,Resolve ticket,2011-02-28 09:27:42+00:00,Value 8
13263,Case3137,3,Resolve ticket,2011-08-12 11:30:16+00:00,Value 9
13264,Case3138,4,Resolve ticket,2011-06-03 10:26:16+00:00,Value 2
13265,Case3139,4,Resolve ticket,2013-03-13 12:35:07+00:00,Value 1
13266,Case3140,2,Resolve ticket,2012-06-12 12:11:21+00:00,Value 13
13267,Case3141,2,Resolve ticket,2012-05-08 06:18:57+00:00,Value 1
13268,Case3141,3,Resolve ticket,2012-05-08 06:18:57+00:00,Value 1
13269,Case3142,3,Resolve ticket,2013-07-09 12:53:41+00:00,Value 14
13270,Case3143,3,Resolve ticket,2012-07-05 04:49:08+00:00,Value 9
13271,Case3144,2,Resolve ticket,2011-12-28 13:49:11+00:00,Value 6
13272,Case3145,3,Resolve ticket,2013-04-29 07:16:42+00:00,Value 9
13273,Case3146,2,Resolve ticket,2012-01-18 14:24:43+00:00,Value 12
13274,Case3147,2,Resolve ticket,2011-02-15 14:59:21+00:00,Value 2
13275,Case3148,2,Resolve ticket,2013-10-21 06:59:22+00:00,Value 1
13276,Case3149,2,Resolve ticket,2010-03-23 12:04:11+00:00,Value 2
13277,Case3150,5,Resolve ticket,2010-05-13 10:14:09+00:00,Value 12
13278,Case3151,2,Resolve ticket,2010-06-03 05:10:58+00:00,Value 15
13279,Case3152,4,Resolve ticket,2011-04-21 09:57:48+00:00,Value 8
13280,Case3153,4,Resolve ticket,2010-12-29 14:09:17+00:00,Value 2
13281,Case3154,2,Resolve ticket,2011-11-17 13:55:49+00:00,Value 12
13282,Case3155,2,Resolve ticket,2011-04-20 09:55:00+00:00,Value 13
13283,Case3155,3,Resolve ticket,2011-04-20 10:30:07+00:00,Value 13
13284,Case3156,3,Resolve ticket,2011-12-12 12:47:36+00:00,Value 1
13285,Case3156,4,Resolve ticket,2011-12-12 12:47:37+00:00,Value 1
13286,Case3157,3,Resolve ticket,2012-01-13 09:02:55+00:00,Value 2
13287,Case3158,2,Resolve ticket,2012-06-29 10:00:14+00:00,Value 4
13288,Case3159,3,Resolve ticket,2012-05-22 11:03:19+00:00,Value 6
13289,Case3160,2,Resolve ticket,2012-04-19 09:49:21+00:00,Value 1
13290,Case3161,2,Resolve ticket,2012-05-21 04:13:12+00:00,Value 6
13291,Case3162,1,Resolve ticket,2011-10-17 05:37:19+00:00,Value 16
13292,Case3163,2,Resolve ticket,2010-07-27 10:21:16+00:00,Value 11
13293,Case3163,6,Resolve ticket,2010-07-30 04:51:46+00:00,Value 11
13294,Case3164,2,Resolve ticket,2011-05-24 04:27:10+00:00,Value 2
13295,Case3165,1,Resolve ticket,2012-01-19 14:52:37+00:00,Value 9
13296,Case3166,2,Resolve ticket,2012-01-31 14:59:16+00:00,Value 9
13297,Case3167,2,Resolve ticket,2010-07-01 05:47:56+00:00,Value 2
13298,Case3168,2,Resolve ticket,2010-03-17 08:05:36+00:00,Value 10
13299,Case3169,2,Resolve ticket,2011-10-04 10:43:46+00:00,Value 17
13300,Case3170,4,Resolve ticket,2011-01-13 11:29:31+00:00,Value 16
13301,Case3171,2,Resolve ticket,2012-04-23 06:16:20+00:00,Value 4
13302,Case3172,3,Resolve ticket,2013-10-07 11:23:44+00:00,Value 1
13303,Case3173,2,Resolve ticket,2011-01-25 11:33:25+00:00,Value 2
13304,Case3174,2,Resolve ticket,2011-06-14 07:52:30+00:00,Value 13
13305,Case3175,3,Resolve ticket,2011-11-18 13:28:58+00:00,Value 2
13306,Case3176,4,Resolve ticket,2013-06-07 06:44:14+00:00,Value 2
13307,Case3177,2,Resolve ticket,2010-07-28 09:54:18+00:00,Value 2
13308,Case3178,1,Resolve ticket,2012-04-17 06:37:54+00:00,Value 1
13309,Case3179,2,Resolve ticket,2010-05-04 08:05:25+00:00,Value 12
13310,Case3180,2,Resolve ticket,2012-08-09 11:44:25+00:00,Value 13
13311,Case3181,2,Resolve ticket,2011-11-02 12:19:22+00:00,Value 2
13312,Case3182,3,Resolve ticket,2012-08-21 09:14:43+00:00,Value 9
13313,Case3183,3,Resolve ticket,2011-01-26 09:43:35+00:00,Value 12
13314,Case3184,3,Resolve ticket,2013-02-14 07:37:40+00:00,Value 2
13315,Case3185,3,Resolve ticket,2010-02-23 13:41:00+00:00,Value 2
13316,Case3186,3,Resolve ticket,2013-06-12 08:00:50+00:00,Value 4
13317,Case3187,3,Resolve ticket,2010-03-19 09:09:58+00:00,Value 2
13318,Case3187,4,Resolve ticket,2010-03-19 09:10:11+00:00,Value 2
13319,Case3188,2,Resolve ticket,2012-09-14 04:52:56+00:00,Value 1
13320,Case3189,2,Resolve ticket,2012-07-25 06:34:12+00:00,Value 13
13321,Case3190,2,Resolve ticket,2012-06-04 05:59:01+00:00,Value 17
13322,Case3191,5,Resolve ticket,2011-08-31 09:53:38+00:00,Value 10
13323,Case3192,3,Resolve ticket,2013-08-01 09:09:16+00:00,Value 4
13324,Case3193,2,Resolve ticket,2010-10-19 12:10:12+00:00,Value 2
13325,Case3194,4,Resolve ticket,2011-03-11 14:11:04+00:00,Value 2
13326,Case3195,2,Resolve ticket,2011-04-26 06:20:46+00:00,Value 2
13327,Case3196,5,Resolve ticket,2010-06-16 05:49:10+00:00,Value 2
13328,Case3197,3,Resolve ticket,2011-01-27 06:00:06+00:00,Value 2
13329,Case3198,2,Resolve ticket,2011-12-28 13:49:50+00:00,Value 17
13330,Case3199,2,Resolve ticket,2012-05-31 04:46:44+00:00,Value 2
13331,Case3200,3,Resolve ticket,2010-12-30 09:10:00+00:00,Value 14
13332,Case3201,3,Resolve ticket,2011-11-29 08:02:27+00:00,Value 13
13333,Case3202,2,Resolve ticket,2011-09-16 10:47:59+00:00,Value 13
13334,Case3203,2,Resolve ticket,2010-03-26 08:21:17+00:00,Value 2
13335,Case3204,2,Resolve ticket,2012-02-06 11:59:13+00:00,Value 9
13336,Case3205,2,Resolve ticket,2012-02-08 12:10:26+00:00,Value 10
13337,Case3206,2,Resolve ticket,2012-01-12 13:24:44+00:00,Value 13
13338,Case3207,1,Resolve ticket,2011-10-10 12:26:26+00:00,Value 9
13339,Case3207,2,Resolve ticket,2011-10-10 12:26:54+00:00,Value 9
13340,Case3208,2,Resolve ticket,2011-11-10 09:03:53+00:00,Value 2
13341,Case3209,2,Resolve ticket,2010-10-26 12:19:35+00:00,Value 7
13342,Case3210,2,Resolve ticket,2011-07-05 04:41:14+00:00,Value 7
13343,Case3211,3,Resolve ticket,2011-12-30 07:28:53+00:00,Value 13
13344,Case3212,3,Resolve ticket,2013-07-29 10:05:21+00:00,Value 14
13345,Case3213,2,Resolve ticket,2010-12-14 07:44:55+00:00,Value 14
13346,Case3214,3,Resolve ticket,2012-10-12 07:23:31+00:00,Value 13
13347,Case3215,2,Resolve ticket,2012-08-22 05:46:25+00:00,Value 1
13348,Case3216,2,Resolve ticket,2011-05-05 05:17:28+00:00,Value 9
13349,Case3217,3,Resolve ticket,2011-01-26 07:06:04+00:00,Value 9
13350,Case3218,2,Resolve ticket,2011-11-17 12:02:04+00:00,Value 1
13351,Case3219,2,Resolve ticket,2011-03-18 07:23:02+00:00,Value 9
13352,Case3220,2,Resolve ticket,2011-09-09 06:28:02+00:00,Value 11
13353,Case3221,2,Resolve ticket,2012-06-14 10:38:59+00:00,Value 13
13354,Case3222,2,Resolve ticket,2013-07-04 06:37:50+00:00,Value 16
13355,Case3223,3,Resolve ticket,2011-11-25 14:52:24+00:00,Value 13
13356,Case3224,3,Resolve ticket,2011-08-05 13:04:10+00:00,Value 16
13357,Case3224,4,Resolve ticket,2011-08-05 13:04:10+00:00,Value 16
13358,Case3225,2,Resolve ticket,2012-02-27 11:20:58+00:00,Value 1
13359,Case3226,1,Resolve ticket,2013-05-22 06:48:53+00:00,Value 14
13360,Case3227,2,Resolve ticket,2011-04-20 13:25:23+00:00,Value 16
13361,Case3228,3,Resolve ticket,2010-09-09 04:43:03+00:00,Value 14
13362,Case3229,2,Resolve ticket,2013-03-11 07:49:17+00:00,Value 9
13363,Case3230,2,Resolve ticket,2010-05-27 05:39:20+00:00,Value 12
13364,Case3231,2,Resolve ticket,2013-02-04 11:51:21+00:00,Value 4
13365,Case3232,2,Resolve ticket,2010-11-24 08:59:11+00:00,Value 6
13366,Case3233,2,Resolve ticket,2013-10-08 09:49:41+00:00,Value 1
13367,Case3234,4,Resolve ticket,2010-12-23 09:43:04+00:00,Value 9
13368,Case3235,3,Resolve ticket,2011-06-22 12:02:20+00:00,Value 15
13369,Case3236,2,Resolve ticket,2012-07-16 10:23:52+00:00,Value 4
13370,Case3237,2,Resolve ticket,2012-05-25 11:02:21+00:00,Value 2
13371,Case3238,4,Resolve ticket,2010-03-16 06:51:06+00:00,Value 2
13372,Case3239,1,Resolve ticket,2013-07-29 05:26:17+00:00,Value 2
13373,Case3240,2,Resolve ticket,2012-08-16 05:22:40+00:00,Value 13
13374,Case3241,2,Resolve ticket,2011-12-29 14:13:51+00:00,Value 1
13375,Case3242,1,Resolve ticket,2012-06-13 12:18:03+00:00,Value 4
13376,Case3243,2,Resolve ticket,2012-07-04 12:06:53+00:00,Value 6
13377,Case3244,3,Resolve ticket,2010-05-19 11:42:03+00:00,Value 15
13378,Case3245,2,Resolve ticket,2012-06-22 12:19:55+00:00,Value 11
13379,Case3246,2,Resolve ticket,2011-08-22 07:52:56+00:00,Value 9
13380,Case3247,2,Resolve ticket,2010-12-15 07:56:56+00:00,Value 9
13381,Case3248,2,Resolve ticket,2010-08-23 04:41:33+00:00,Value 16
13382,Case3248,3,Resolve ticket,2010-08-23 05:33:19+00:00,Value 16
13383,Case3249,5,Resolve ticket,2012-09-13 09:53:30+00:00,Value 9
13384,Case3249,6,Resolve ticket,2012-09-13 09:53:31+00:00,Value 9
13385,Case3250,5,Resolve ticket,2011-03-18 13:05:46+00:00,Value 2
13386,Case3251,3,Resolve ticket,2013-10-23 12:43:38+00:00,Value 14
13387,Case3252,4,Resolve ticket,2011-02-10 12:57:02+00:00,Value 2
13388,Case3253,2,Resolve ticket,2013-02-01 08:52:49+00:00,Value 4
13389,Case3255,2,Resolve ticket,2012-02-09 14:07:29+00:00,Value 9
13390,Case3256,5,Resolve ticket,2010-06-21 05:48:30+00:00,Value 2
13391,Case3257,3,Resolve ticket,2011-09-20 10:21:13+00:00,Value 2
13392,Case3258,1,Resolve ticket,2012-01-19 14:22:42+00:00,Value 9
13393,Case3259,2,Resolve ticket,2012-03-05 07:45:26+00:00,Value 1
13394,Case3260,2,Resolve ticket,2012-08-09 06:25:53+00:00,Value 17
13395,Case3261,2,Resolve ticket,2010-03-31 05:30:06+00:00,Value 6
13396,Case3262,2,Resolve ticket,2013-03-11 08:56:47+00:00,Value 6
13397,Case3263,2,Resolve ticket,2012-05-30 07:50:39+00:00,Value 4
13398,Case3264,3,Resolve ticket,2012-05-09 04:19:30+00:00,Value 12
13399,Case3265,2,Resolve ticket,2011-11-28 08:00:14+00:00,Value 4
13400,Case3266,2,Resolve ticket,2010-08-10 12:13:46+00:00,Value 11
13401,Case3267,2,Resolve ticket,2011-10-17 09:55:41+00:00,Value 9
13402,Case3268,2,Resolve ticket,2012-07-09 12:53:27+00:00,Value 11
13403,Case3269,2,Resolve ticket,2012-03-08 11:55:56+00:00,Value 1
13404,Case3270,4,Resolve ticket,2011-03-21 09:24:48+00:00,Value 9
13405,Case3271,3,Resolve ticket,2011-12-05 14:33:58+00:00,Value 2
13406,Case3272,2,Resolve ticket,2012-05-11 12:41:37+00:00,Value 4
13407,Case3273,2,Resolve ticket,2013-02-13 08:19:03+00:00,Value 9
13408,Case3274,5,Resolve ticket,2011-04-26 05:29:11+00:00,Value 7
13409,Case3275,2,Resolve ticket,2012-01-11 08:22:51+00:00,Value 1
13410,Case3275,3,Resolve ticket,2012-01-11 08:22:51+00:00,Value 1
13411,Case3276,3,Resolve ticket,2013-09-09 05:23:19+00:00,Value 1
13412,Case3277,2,Resolve ticket,2011-03-24 12:54:35+00:00,Value 13
13413,Case3278,4,Resolve ticket,2011-04-15 12:44:19+00:00,Value 13
13414,Case3279,4,Resolve ticket,2011-12-15 06:13:34+00:00,Value 6
13415,Case3280,2,Resolve ticket,2011-05-24 06:30:14+00:00,Value 12
13416,Case3281,2,Resolve ticket,2012-07-25 04:29:44+00:00,Value 6
13417,Case3282,2,Resolve ticket,2012-01-09 08:42:43+00:00,Value 1
13418,Case3282,3,Resolve ticket,2012-01-09 08:42:43+00:00,Value 1
13419,Case3283,2,Resolve ticket,2012-03-07 09:24:02+00:00,Value 4
13420,Case3284,2,Resolve ticket,2011-11-11 07:44:19+00:00,Value 2
13421,Case3285,2,Resolve ticket,2012-05-04 06:32:59+00:00,Value 4
13422,Case3286,2,Resolve ticket,2011-06-06 13:15:57+00:00,Value 21
13423,Case3287,6,Resolve ticket,2010-09-20 05:52:05+00:00,Value 2
13424,Case3288,3,Resolve ticket,2012-09-21 05:35:54+00:00,Value 1
13425,Case3288,4,Resolve ticket,2012-09-21 05:36:06+00:00,Value 1
13426,Case3289,2,Resolve ticket,2013-06-14 09:47:25+00:00,Value 9
13427,Case3290,2,Resolve ticket,2012-06-29 10:31:10+00:00,Value 9
13428,Case3291,1,Resolve ticket,2011-12-15 13:30:21+00:00,Value 9
13429,Case3292,4,Resolve ticket,2010-08-03 04:59:14+00:00,Value 9
13430,Case3293,1,Resolve ticket,2012-01-24 09:25:45+00:00,Value 9
13431,Case3293,2,Resolve ticket,2012-01-24 09:25:46+00:00,Value 9
13432,Case3294,4,Resolve ticket,2013-02-21 12:49:07+00:00,Value 11
13433,Case3295,4,Resolve ticket,2011-03-07 14:26:02+00:00,Value 8
13434,Case3296,3,Resolve ticket,2011-01-24 11:27:54+00:00,Value 2
13435,Case3297,2,Resolve ticket,2012-01-16 06:42:08+00:00,Value 2
13436,Case3298,2,Resolve ticket,2010-11-19 08:25:29+00:00,Value 2
13437,Case3299,2,Resolve ticket,2012-06-04 09:36:11+00:00,Value 1
13438,Case3300,2,Resolve ticket,2012-06-06 11:44:09+00:00,Value 4
13439,Case3301,2,Resolve ticket,2011-10-10 06:35:43+00:00,Value 17
13440,Case3302,3,Resolve ticket,2010-12-17 08:29:14+00:00,Value 2
13441,Case3303,3,Resolve ticket,2012-01-27 07:49:58+00:00,Value 2
13442,Case3304,4,Resolve ticket,2011-04-27 07:03:30+00:00,Value 9
13443,Case3305,2,Resolve ticket,2011-01-03 13:47:15+00:00,Value 21
13444,Case3306,2,Resolve ticket,2010-10-27 10:14:59+00:00,Value 2
13445,Case3307,3,Resolve ticket,2011-12-19 09:06:44+00:00,Value 13
13446,Case3308,3,Resolve ticket,2011-02-11 14:35:21+00:00,Value 12
13447,Case3309,2,Resolve ticket,2012-05-18 04:09:44+00:00,Value 2
13448,Case3309,3,Resolve ticket,2012-05-18 04:09:45+00:00,Value 2
13449,Case3310,2,Resolve ticket,2010-11-05 14:26:33+00:00,Value 2
13450,Case3311,2,Resolve ticket,2010-11-15 12:58:10+00:00,Value 6
13451,Case3312,2,Resolve ticket,2010-11-22 11:57:49+00:00,Value 9
13452,Case3313,2,Resolve ticket,2012-05-23 05:10:15+00:00,Value 2
13453,Case3314,3,Resolve ticket,2013-09-30 04:49:20+00:00,Value 20
13454,Case3315,2,Resolve ticket,2013-07-30 11:52:28+00:00,Value 9
13455,Case3316,2,Resolve ticket,2010-04-01 07:08:18+00:00,Value 16
13456,Case3316,4,Resolve ticket,2010-04-01 10:08:24+00:00,Value 16
